"Season Code","Event Code","Item Code","Pr Level Full Name","Order Qty (Total)","Event Amt (Total)","Event Pmt (Total)","Price Type Full Name","Class Full Name"
"BB24","MB12","MBS","Premium Gold","12","84.00","84.00","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB12","MBS","Premium Gold","4","28.00","28.00","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB24","MB12","MBS","Premium Gold","0","0.00","0.00","Season Full Price","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Gold","43","602.00","602.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Gold","0","0.00","0.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB12","MBS","Premium Gold","19","266.00","266.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB12","MBS","Premium Gold","4","0.00","0.00","Season Player Parent Comp","New Season Tickets - Comp"
"BB24","MB12","MBS","Premium Gold","4","18.68","18.68","Season RSP 1/3","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Gold","80","373.60","373.60","Season RSP 1/3 - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Gold","1","4.67","4.67","Season RSP 1/3 - NEW","New Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Gold","12","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Gold","8","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Gold","2","14.00","14.00","Season UT Pkg","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Gold","13","91.00","91.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Gold","2","14.00","14.00","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB24","MB12","MBS","Premium Gold","10","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Gold","0","0.00","0.00","Season Youth - Grogan","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","24","0.00","0.00","Event Dynamic","Miscellaneous"
"BB24","MB12","MBS","Premium Purple","14","74.62","74.62","Season ADA Lower","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","2","10.66","10.66","Season ADA Lower - Grogan","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","2","5.34","5.34","Season ADA Lower F/S","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","102","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB12","MBS","Premium Purple","8","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB12","MBS","Premium Purple","54","324.00","324.00","Season F/S","Season Tickets - F/S"
"BB24","MB12","MBS","Premium Purple","27","162.00","162.00","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB12","MBS","Premium Purple","13","78.00","78.00","Season F/S - NEW","New Season Tickets - F/S"
"BB24","MB12","MBS","Premium Purple","1","6.00","6.00","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB24","MB12","MBS","Premium Purple","76","912.00","912.00","Season Full Price","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","46","552.00","552.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","21","252.00","252.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","6","72.00","72.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","3","12.00","12.00","Season RSP 1/3 - NEW","New Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Purple","8","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Purple","2","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Purple","1","6.00","6.00","Season UT Pkg","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Purple","8","48.00","48.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Purple","4","0.00","0.00","Season UT Trade","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Purple","6","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Premium Purple","70","350.00","350.00","Season Varsity T","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","41","205.00","205.00","Season Varsity T - Grogan","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","5","25.00","25.00","Season Varsity T - NEW","New Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","1","5.00","5.00","Season Varsity T - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","4","24.00","12.00","Season Youth","Season Tickets - Standard"
"BB24","MB12","MBS","Premium Purple","1","6.00","6.00","Season Youth - NEW","New Season Tickets - Standard"
"BB24","MB12","MBS","Suite","0","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB12","MBS","Suite","4","56.00","56.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB12","MBS","Suite","0","0.00","0.00","Season UT Pkg","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Suite","135","945.00","945.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Suite","11","77.00","77.00","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB12","MBS","Suite","8","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Upper A","34","0.00","0.00","Event Dynamic","Miscellaneous"
"BB24","MB12","MBS","Upper A","57","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB12","MBS","Upper A","20","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB12","MBS","Upper A","0","0.00","0.00","Season Comp - NEW","New Season Tickets - Comp"
"BB24","MB12","MBS","Upper A","8","48.00","48.00","Season F/S","Season Tickets - F/S"
"BB24","MB12","MBS","Upper A","2","12.00","12.00","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB12","MBS","Upper A","24","288.00","288.00","Season Full Price","Season Tickets - Standard"
"BB24","MB12","MBS","Upper A","0","0.00","0.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB12","MBS","Upper A","5","60.00","60.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB12","MBS","Upper A","1","0.00","0.00","Season Kids Club","Season Tickets - Comp"
"BB24","MB12","MBS","Upper A","122","488.00","488.00","Season RSP 1/3","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Upper A","80","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Upper A","4","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Upper A","25","150.00","150.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Upper A","4","0.00","0.00","Season UT Trade","Season Tickets - Package/Trade"
"BB24","MB12","MBS","Upper A","1","6.00","6.00","Season Youth - NEW","New Season Tickets - Standard"
"BB24","MB12","MBS","Upper B","30","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB12","MBS","Upper B","40","106.80","106.80","Season F/S","Season Tickets - F/S"
"BB24","MB12","MBS","Upper B","4","10.68","10.68","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB12","MBS","Upper B","2","5.34","8.01","Season F/S - NEW","New Season Tickets - F/S"
"BB24","MB12","MBS","Upper B","131","698.23","698.23","Season Full Price","Season Tickets - Standard"
"BB24","MB12","MBS","Upper B","10","53.30","53.30","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB12","MBS","Upper B","18","95.94","95.94","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB12","MBS","Upper B","8","0.00","0.00","Season Kids Club","Season Tickets - Comp"
"BB24","MB12","MBS","Upper B","4","10.68","10.68","Season Youth","Season Tickets - Standard"
"BB24","MB12","MBS","Upper B","2","5.34","5.34","Season Youth - NEW","New Season Tickets - Standard"
"BB24","MB12","MBS13","Premium Blue","4","64.60","64.60","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB12","MBS13","Premium Purple","4","27.68","27.68","Season F/S - NEW","New Season Tickets - F/S"
"BB24","MB12P","BBPKFS","Area A","558","0.00","0.00","Parking","Parking"
"BB24","MB12P","BBPKFS","Area A","178","0.00","0.00","Staff Parking","Parking"
"BB24","MB12P","BBPKFS","Area B","201","0.00","0.00","Parking","Parking"
"BB24","MB12P","BBPKFS","Area B","50","0.00","0.00","Staff Parking","Parking"
"BB24","MB12P","BBPKFS","Area PC/SD","222","0.00","0.00","Parking","Parking"
"BB24","MB12P","BBPKFS","Area SHR","42","0.00","0.00","Parking","Parking"
"BB24","MB12P","MB12P","Area A","63","0.00","0.00","Parking","Parking"
"BB24","MB12P","MB12P","Area A","3","0.00","0.00","Staff Parking","Parking"
"BB24","MB12P","MB12P","Area B","13","0.00","0.00","Parking","Parking"
"BB24","MB12P","MB12P","Area PC/SD","9","0.00","0.00","Parking","Parking"
"BB24","MB12P","MB12P","Area SHR","4","0.00","0.00","Parking","Parking"
"BB24","MB13","MB13","Bleachers","433","0.00","0.00","Access Pass","Single Game - Standard"
"BB24","MB13","MB13","Bleachers","56","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB13","MB13","Bleachers","2","22.00","22.00","Day of Student Guest","Single Game - Day of Game"
"BB24","MB13","MB13","Bleachers","4","36.00","36.00","Student Guest (Limit 2)","Single Game - Standard"
"BB24","MB13","MB13","Club","2","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB13","MB13","Club","2","0.00","0.00","Comp - Grogan","Single Game - Standard"
"BB24","MB13","MB13","Club","5","275.00","275.00","Full Price","Single Game - Standard"
"BB24","MB13","MB13","Club","8","112.00","112.00","Transfer Full Price - Grogan","Transfer"
"BB24","MB13","MB13","Club","8","56.00","56.00","Transfer UT Pkg - Grogan","Transfer"
"BB24","MB13","MB13","Club","4","0.00","0.00","Transfer UT Trade - Grogan","Transfer"
"BB24","MB13","MB13","Courtside","4","76.00","76.00","Donor Extra - Grogan","Single Game - Standard"
"BB24","MB13","MB13","Courtside","10","140.00","140.00","Transfer Full Price - Grogan","Transfer"
"BB24","MB13","MB13","Courtside","8","56.00","56.00","Transfer UT Pkg - Grogan","Transfer"
"BB24","MB13","MB13","Loge","1","0.00","0.00","Comp - Grogan","Single Game - Standard"
"BB24","MB13","MB13","Loge","3","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB24","MB13","MB13","Loge","26","182.00","182.00","Transfer UT Pkg - Grogan","Transfer"
"BB24","MB13","MB13","Loge","12","84.00","84.00","Transfer UT Pkg F/S -  Grogan","Transfer"
"BB24","MB13","MB13","Premium Blue","62","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB13","MB13","Premium Blue","2","49.00","49.00","Day of F/S","Single Game - F/S"
"BB24","MB13","MB13","Premium Blue","5","245.00","245.00","Day of Full Price","Single Game - Day of Game"
"BB24","MB13","MB13","Premium Blue","2","38.00","38.00","Donor Extra","Single Game - Standard"
"BB24","MB13","MB13","Premium Blue","2","38.00","38.00","Donor Extra - Grogan","Single Game - Standard"
"BB24","MB13","MB13","Premium Blue","32","1,504.00","1,504.00","Full Price","Single Game - Standard"
"BB24","MB13","MB13","Premium Blue","8","0.00","0.00","Transfer Comp","Transfer"
"BB24","MB13","MB13","Premium Blue","10","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB24","MB13","MB13","Premium Blue","8","0.00","0.00","Transfer Event Dynamic","Transfer"
"BB24","MB13","MB13","Premium Blue","2","14.00","14.00","Transfer F/S - Grogan","Transfer"
"BB24","MB13","MB13","Premium Blue","26","364.00","364.00","Transfer Full Price - Grogan","Transfer"
"BB24","MB13","MB13","Premium Blue","26","0.00","0.00","Transfer Player/Parent Comp","Transfer"
"BB24","MB13","MB13","Premium Blue","14","21.52","21.52","Transfer RSP 1/3","Transfer"
"BB24","MB13","MB13","Premium Blue","13","91.00","91.00","Transfer UT Pkg - Grogan","Transfer"
"BB24","MB13","MB13","Premium Blue","4","0.00","0.00","Transfer UT Trade - Grogan","Transfer"
"BB24","MB13","MB13","Premium Blue","28","0.00","0.00","Vet Tix","Single Game - Standard"
"BB24","MB13","MB13","Premium Gold","53","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB13","MB13","Premium Gold","2","0.00","0.00","Comp - Grogan","Single Game - Standard"
"BB24","MB13","MB13","Premium Gold","4","148.00","148.00","Day of Full Price","Single Game - Day of Game"
"BB24","MB13","MB13","Premium Gold","2","38.00","38.00","Donor Extra - Grogan","Single Game - Standard"
"BB24","MB13","MB13","Premium Gold","7","245.00","245.00","Full Price","Single Game - Standard"
"BB24","MB13","MB13","Premium Gold","6","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB24","MB13","MB13","Premium Gold","2","14.00","14.00","Transfer F/S - Grogan","Transfer"
"BB24","MB13","MB13","Premium Gold","5","70.00","70.00","Transfer Full Price - Grogan","Transfer"
"BB24","MB13","MB13","Premium Gold","4","0.00","0.00","Transfer Player/Parent Comp","Transfer"
"BB24","MB13","MB13","Premium Gold","4","0.00","0.00","Transfer RSP 1/3","Transfer"
"BB24","MB13","MB13","Premium Gold","2","14.00","14.00","Transfer Youth - Grogan","Transfer"
"BB24","MB13","MB13","Premium Gold","1","17.50","17.50","Youth (12 & Under)","Single Game - Standard"
"BB24","MB13","MB13","Premium Purple","75","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB13","MB13","Premium Purple","8","0.00","0.00","Comp - Certificate","Single Game - Promo/Comp Sales Leads"
"BB24","MB13","MB13","Premium Purple","2","25.00","25.00","Day of F/S","Single Game - F/S"
"BB24","MB13","MB13","Premium Purple","20","500.00","500.00","Day of Full Price","Single Game - Day of Game"
"BB24","MB13","MB13","Premium Purple","1","12.50","12.50","Day of Youth","Single Game - Day of Game"
"BB24","MB13","MB13","Premium Purple","1","19.00","19.00","Donor Extra","Single Game - Standard"
"BB24","MB13","MB13","Premium Purple","1","19.00","19.00","Donor Extra - Grogan","Single Game - Standard"
"BB24","MB13","MB13","Premium Purple","5","57.50","57.50","F/S (Limit 2)","Single Game - F/S"
"BB24","MB13","MB13","Premium Purple","57","1,311.00","1,311.00","Full Price","Single Game - Standard"
"BB24","MB13","MB13","Premium Purple","51","0.00","0.00","Rocket 10 Pack Lower","Single Game - Promo/Comp Non Sales Leads"
"BB24","MB13","MB13","Premium Purple","3","0.00","0.00","Rocket 10 Pack Lower - Grogan","Single Game - Promo/Comp Non Sales Leads"
"BB24","MB13","MB13","Premium Purple","7","35.00","35.00","Transfer - Varsity T","Transfer"
"BB24","MB13","MB13","Premium Purple","8","0.00","0.00","Transfer Comp","Transfer"
"BB24","MB13","MB13","Premium Purple","0","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB24","MB13","MB13","Premium Purple","14","0.00","0.00","Transfer Event Dynamic","Transfer"
"BB24","MB13","MB13","Premium Purple","4","12.00","12.00","Transfer F/S","Transfer"
"BB24","MB13","MB13","Premium Purple","2","12.00","12.00","Transfer F/S - Grogan","Transfer"
"BB24","MB13","MB13","Premium Purple","14","168.00","168.00","Transfer Full Price","Transfer"
"BB24","MB13","MB13","Premium Purple","5","60.00","60.00","Transfer Full Price - Grogan","Transfer"
"BB24","MB13","MB13","Premium Purple","1","0.00","0.00","Transfer RSP 1/3","Transfer"
"BB24","MB13","MB13","Premium Purple","4","0.00","0.00","Transfer RSP Trade","Transfer"
"BB24","MB13","MB13","Premium Purple","3","0.00","0.00","Transfer UT Trade - Grogan","Transfer"
"BB24","MB13","MB13","Premium Purple","14","21.44","21.41","Transfer Varsity T","Transfer"
"BB24","MB13","MB13","Premium Purple","4","21.44","21.44","Transfer Varsity T - Grogan","Transfer"
"BB24","MB13","MB13","Premium Purple","2","18.00","18.00","Varsity T (Limit 2)","Single Game - Standard"
"BB24","MB13","MB13","Premium Purple","6","0.00","0.00","Vet Tix","Single Game - Standard"
"BB24","MB13","MB13","Premium Purple","6","69.00","69.00","Youth (12 & Under)","Single Game - Standard"
"BB24","MB13","MB13","Suite","24","0.00","0.00","Comp - Grogan","Single Game - Standard"
"BB24","MB13","MB13","Suite","2","38.00","38.00","Donor Extra","Single Game - Standard"
"BB24","MB13","MB13","Suite","1","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB24","MB13","MB13","Suite","56","392.00","392.00","Transfer UT Pkg - Grogan","Transfer"
"BB24","MB13","MB13","Upper A","3","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB13","MB13","Upper A","2","0.00","0.00","Comp - Certificate","Single Game - Promo/Comp Sales Leads"
"BB24","MB13","MB13","Upper A","2","19.00","19.00","Day of F/S","Single Game - F/S"
"BB24","MB13","MB13","Upper A","25","475.00","475.00","Day of Full Price","Single Game - Day of Game"
"BB24","MB13","MB13","Upper A","4","38.00","38.00","Day of Youth","Single Game - Day of Game"
"BB24","MB13","MB13","Upper A","27","0.00","0.00","Football Survey - Comps","Single Game - Promo/Comp Non Sales Leads"
"BB24","MB13","MB13","Upper A","24","408.00","408.00","Full Price","Single Game - Standard"
"BB24","MB13","MB13","Upper A","30","0.00","0.00","Rocket 10 Pack Upper","Single Game - Promo/Comp Non Sales Leads"
"BB24","MB13","MB13","Upper A","10","0.00","0.00","Team Toledo - Schools (Limit 2)","Single Game - Promo/Comp Non Sales Leads"
"BB24","MB13","MB13","Upper A","2","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB24","MB13","MB13","Upper A","5","0.00","0.00","Transfer Event Dynamic","Transfer"
"BB24","MB13","MB13","Upper A","0","0.00","0.00","Transfer F/S","Transfer"
"BB24","MB13","MB13","Upper A","1","12.00","12.00","Transfer Full Price","Transfer"
"BB24","MB13","MB13","Upper A","6","51.00","51.00","Youth (12 & Under)","Single Game - Standard"
"BB24","MB13","MB13","Upper B","5","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB13","MB13","Upper B","1","0.00","0.00","Comp - Grogan","Single Game - Standard"
"BB24","MB13","MB13","Upper B","2","13.00","13.00","Day of F/S","Single Game - F/S"
"BB24","MB13","MB13","Upper B","36","468.00","468.00","Day of Full Price","Single Game - Day of Game"
"BB24","MB13","MB13","Upper B","6","39.00","39.00","Day of Youth","Single Game - Day of Game"
"BB24","MB13","MB13","Upper B","2","11.00","11.00","F/S (Limit 2)","Single Game - F/S"
"BB24","MB13","MB13","Upper B","81","891.00","891.00","Full Price","Single Game - Standard"
"BB24","MB13","MB13","Upper B","0","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB24","MB13","MB13","Upper B","0","0.00","0.00","Transfer F/S","Transfer"
"BB24","MB13","MB13","Upper B","1","2.67","2.62","Transfer F/S - Grogan","Transfer"
"BB24","MB13","MB13","Upper B","5","26.65","26.65","Transfer Full Price","Transfer"
"BB24","MB13","MB13","Upper B","4","21.32","21.32","Transfer Full Price - Grogan","Transfer"
"BB24","MB13","MB13","Upper B","2","5.34","5.34","Transfer UT Pkg","Transfer"
"BB24","MB13","MB13","Upper B","34","0.00","0.00","UTMC Community Corner (Limit 2)","Single Game - Promo/Comp Non Sales Leads"
"BB24","MB13","MB13","Upper B","7","38.50","38.50","Youth (12 & Under)","Single Game - Standard"
"BB24","MB13","MBS","Bleachers","0","0.00","0.00","Season Recent Alumni - 1 Sport","Season Tickets - Standard"
"BB24","MB13","MBS","Club","2","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB13","MBS","Club","4","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB13","MBS","Club","0","0.00","0.00","Season Comp - NEW - Grogan","New Season Tickets - Comp"
"BB24","MB13","MBS","Club","6","42.00","42.00","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB24","MB13","MBS","Club","51","714.00","714.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB13","MBS","Club","0","0.00","0.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB13","MBS","Club","7","98.00","98.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB13","MBS","Club","38","266.00","266.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Club","4","28.00","28.00","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB13","MBS","Club","2","14.00","14.00","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB24","MB13","MBS","Club","8","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Courtside","0","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB13","MBS","Courtside","8","112.00","112.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB13","MBS","Courtside","0","0.00","0.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB13","MBS","Courtside","20","140.00","140.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Courtside","2","14.00","14.00","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB13","MBS","Loge","1","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB13","MBS","Loge","14","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB13","MBS","Loge","0","0.00","0.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB13","MBS","Loge","4","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Loge","56","392.00","392.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Loge","8","56.00","56.00","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB13","MBS","Loge","0","0.00","0.00","Season UT Pkg F/S","Season Tickets - F/S"
"BB24","MB13","MBS","Loge","4","28.00","28.00","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB24","MB13","MBS","Loge","8","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Blue","23","0.00","0.00","Event Dynamic","Miscellaneous"
"BB24","MB13","MBS","Premium Blue","30","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB13","MBS","Premium Blue","48","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB13","MBS","Premium Blue","0","0.00","0.00","Season Comp - NEW - Grogan","New Season Tickets - Comp"
"BB24","MB13","MBS","Premium Blue","2","14.00","14.00","Season F/S","Season Tickets - F/S"
"BB24","MB13","MBS","Premium Blue","30","210.00","210.00","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB13","MBS","Premium Blue","4","28.00","28.00","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB24","MB13","MBS","Premium Blue","0","0.00","0.00","Season Full Price","Season Tickets - Standard"
"BB24","MB13","MBS","Premium Blue","242","3,388.00","3,332.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB13","MBS","Premium Blue","0","0.00","0.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB13","MBS","Premium Blue","21","294.00","294.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB13","MBS","Premium Blue","16","0.00","0.00","Season Player Parent Comp","New Season Tickets - Comp"
"BB24","MB13","MBS","Premium Blue","16","74.72","74.72","Season RSP 1/3","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Blue","28","130.76","130.76","Season RSP 1/3 - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Blue","6","28.02","28.02","Season RSP 1/3 - NEW","New Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Blue","10","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Blue","0","0.00","0.00","Season UT Pkg","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Blue","112","784.00","784.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Blue","6","42.00","42.00","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Blue","6","42.00","42.00","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB24","MB13","MBS","Premium Blue","18","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Blue","2","0.00","0.00","Season UT Trade - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Blue","4","28.00","28.00","Season Youth - Grogan","Season Tickets - Standard"
"BB24","MB13","MBS","Premium Gold","4","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB13","MBS","Premium Gold","34","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB13","MBS","Premium Gold","12","84.00","84.00","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB13","MBS","Premium Gold","4","28.00","28.00","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB24","MB13","MBS","Premium Gold","0","0.00","0.00","Season Full Price","Season Tickets - Standard"
"BB24","MB13","MBS","Premium Gold","42","588.00","588.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB13","MBS","Premium Gold","0","0.00","0.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB13","MBS","Premium Gold","19","266.00","266.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB13","MBS","Premium Gold","4","0.00","0.00","Season Player Parent Comp","New Season Tickets - Comp"
"BB24","MB13","MBS","Premium Gold","4","18.68","18.68","Season RSP 1/3","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Gold","84","392.28","392.28","Season RSP 1/3 - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Gold","0","0.00","0.00","Season RSP 1/3 - NEW","New Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Gold","12","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Gold","8","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Gold","2","14.00","14.00","Season UT Pkg","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Gold","13","91.00","91.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Gold","2","14.00","14.00","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB24","MB13","MBS","Premium Gold","10","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB13","MBS","Premium Gold","0","0.00","0.00","Season Youth - Grogan","Season Tickets - Standard"
"BB24","MB13","MBS","Premium Purple","20","0.00","0.00","Event Dynamic","Miscellaneous"
"BB24","MB13","MBS","Premium Purple","17","90.61","90.61","Season ADA Lower","Season Tickets - Standard"
"BB24","MB13","MBS","Premium Purple","2","10.66","10.66","Season ADA Lower - Grogan","Season Tickets - Standard"
"BB24","MB13","MBS","Premium Purple","2","5.34","5.34","Season ADA Lower F/S","Season Tickets - Standard"
"BB24","MB13","MBS","Premium Purple","106","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB13","MBS","Premium Purple","8","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB13","MBS","Premium Purple","54","324.00","324.00","Season F/S","Season Tickets - F/S"
"BB24","MB13","MBS","Premium Purple","30","180.00","180.00","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB13","MBS","Premium Purple","13","78.00","78.00","Season F/S - NEW","New Season Tickets - F/S"
